Year,Month,Day,Hour,Minute,Temp,DHI,DNI,GHI,WindVel,Output_Power
2021,12,18,18,0,1.5,0,0,0,2.1,25.12
2021,12,18,19,0,1,0,0,0,2,25.08
2021,12,18,20,0,0.8,0,0,0,1.9,25.18
2021,12,18,21,0,0.7,0,0,0,1.8,25.21
2021,12,18,22,0,0.6,0,0,0,1.9,24.7
2021,12,18,23,0,0.6,0,0,0,1.8,24.46
2021,12,19,0,0,0.5,0,0,0,1.9,24.43
2021,12,19,1,0,-0.1,0,0,0,1.8,24.22
2021,12,19,2,0,-0.6,0,0,0,1.7,24.27
2021,12,19,3,0,-0.7,0,0,0,1.9,24.4
2021,12,19,4,0,-0.5,0,0,0,2.3,24.53
2021,12,19,5,0,0,0,0,0,2.8,24.37
2021,12,19,6,0,1,0,0,0,3.9,24.44
2021,12,19,7,0,1.9,0,0,0,5.7,51.15
2021,12,19,8,0,1.9,7,74,13,6.7,265.25
2021,12,19,9,0,1.9,21,409,59,6.8,501.34
2021,12,19,10,0,2,27,544,91,6.9,1305.46
2021,12,19,11,0,2.1,27,555,94,7,2895.62
2021,12,19,12,0,2.2,22,465,67,6.7,1500.56
2021,12,19,13,0,2.1,10,133,21,6.5,435.1
2021,12,19,14,0,2.2,0,0,0,6.3,106.75
2021,12,19,15,0,2.1,0,0,0,6.1,25.04
2021,12,19,16,0,2.1,0,0,0,6.1,25.39
2021,12,19,17,0,2.1,0,0,0,6,25.58
2021,12,19,18,0,2.2,0,0,0,5.7,25.2
2021,12,19,19,0,2.2,0,0,0,5.5,25.3
2021,12,19,20,0,2.1,0,0,0,5.3,25.25
2021,12,19,21,0,1.9,0,0,0,5,25.16
2021,12,19,22,0,1.7,0,0,0,4.8,24.87
2021,12,19,23,0,1.4,0,0,0,4.5,24.75
2021,12,20,0,0,0.9,0,0,0,4.1,24.58
2021,12,20,1,0,0.7,0,0,0,4,24.41
2021,12,20,2,0,0.5,0,0,0,3.9,24.42
2021,12,20,3,0,0.2,0,0,0,3.7,24.54
2021,12,20,4,0,-0.1,0,0,0,3.6,24.64
2021,12,20,5,0,-0.1,0,0,0,3.6,24.49
2021,12,20,6,0,0,0,0,0,3.3,24.83
2021,12,20,7,0,0.2,0,0,0,3.2,43.47
2021,12,20,8,0,0.1,8,0,8,3.2,259.5
2021,12,20,9,0,-0.1,27,252,51,3.5,579.66
2021,12,20,10,0,0,28,523,89,3.6,1405.8
2021,12,20,11,0,-0.2,29,528,92,3.6,2792.46
2021,12,20,12,0,-0.8,31,255,57,3.1,931.39
2021,12,20,13,0,-1.9,12,0,12,2,208.18
2021,12,20,14,0,-2.7,0,0,0,1.2,92.97
2021,12,20,15,0,-3.2,0,0,0,0.9,25.11
2021,12,20,16,0,-3.4,0,0,0,0.5,25.02
2021,12,20,17,0,-3.4,0,0,0,0.3,24.97
2021,12,20,18,0,-3.4,0,0,0,0.6,24.87
2021,12,20,19,0,-3.6,0,0,0,0.8,24.64
2021,12,20,20,0,-3.6,0,0,0,0.7,24.04
2021,12,20,21,0,-3.8,0,0,0,0.8,24.12
2021,12,20,22,0,-4,0,0,0,1,24.18
2021,12,20,23,0,-4.1,0,0,0,1,24.36
2021,12,21,0,0,-4.2,0,0,0,1.1,24.53
2021,12,21,1,0,-4.2,0,0,0,1.1,24.58
2021,12,21,2,0,-4,0,0,0,1,24.49
2021,12,21,3,0,-3.6,0,0,0,0.9,24.68
2021,12,21,4,0,-3.2,0,0,0,0.7,24.14
2021,12,21,5,0,-3.1,0,0,0,0.7,24.06
2021,12,21,6,0,-3.1,0,0,0,0.6,24.06
2021,12,21,7,0,-3,0,0,0,0.5,24.41
2021,12,21,8,0,-3,3,0,3,0.6,139.33
2021,12,21,9,0,-2.7,11,0,11,0.6,237.45
2021,12,21,10,0,-2.4,8,0,8,0.6,337.5
2021,12,21,11,0,-2.2,29,0,29,0.7,288.23
2021,12,21,12,0,-2.3,19,0,19,0.9,194.55
2021,12,21,13,0,-2.6,6,0,6,1,116.38
2021,12,21,14,0,-2.7,0,0,0,1.2,25.07
2021,12,21,15,0,-2.7,0,0,0,1.3,25.19
2021,12,21,16,0,-2.8,0,0,0,1.4,24.81
2021,12,21,17,0,-2.9,0,0,0,1.4,25.02
2021,12,21,18,0,-2.9,0,0,0,1.3,24.65
2021,12,21,19,0,-3,0,0,0,1.4,24.38
2021,12,21,20,0,-3.3,0,0,0,1.6,24.47
2021,12,21,21,0,-3.4,0,0,0,1.6,24.38
2021,12,21,22,0,-3.5,0,0,0,1.5,24.3
2021,12,21,23,0,-3.8,0,0,0,1.2,24.65
2021,12,22,0,0,-4.2,0,0,0,1,24.63
2021,12,22,1,0,-4.3,0,0,0,1,24.58
2021,12,22,2,0,-4.1,0,0,0,1.2,24.65
2021,12,22,3,0,-4.2,0,0,0,1.3,24.59
2021,12,22,4,0,-4.4,0,0,0,1.4,24.35
2021,12,22,5,0,-4.6,0,0,0,1.3,24.36
2021,12,22,6,0,-5,0,0,0,1.2,24.33
2021,12,22,7,0,-5.4,0,0,0,1.1,24.41
2021,12,22,8,0,-5.5,7,0,7,1,52.32
2021,12,22,9,0,-4.9,32,0,32,1.1,146.58
2021,12,22,10,0,-4,52,0,52,1.3,172.6
2021,12,22,11,0,-3.4,44,130,59,1.4,190.65
2021,12,22,12,0,-3.2,29,217,50,1.3,106.85
2021,12,22,13,0,-3.3,1,0,1,1.1,23.93
2021,12,22,14,0,-3.2,0,0,0,1,23.89
2021,12,22,15,0,-3.1,0,0,0,1,23.94
2021,12,22,16,0,-2.9,0,0,0,1,23.98
2021,12,22,17,0,-2.9,0,0,0,1,23.99
2021,12,22,18,0,-2.8,0,0,0,1,23.89
2021,12,22,19,0,-2.8,0,0,0,0.9,24.2
2021,12,22,20,0,-2.7,0,0,0,0.7,24.14
2021,12,22,21,0,-2.6,0,0,0,0.6,24.17
2021,12,22,22,0,-2.6,0,0,0,0.6,24.3
2021,12,22,23,0,-3.1,0,0,0,0.5,24.55
2021,12,23,0,0,-4.2,0,0,0,0.5,24.47
2021,12,23,1,0,-5,0,0,0,0.6,24.63
2021,12,23,2,0,-4.6,0,0,0,0.5,24.86
2021,12,23,3,0,-3.7,0,0,0,0.5,24.65
2021,12,23,4,0,-3.1,0,0,0,0.5,24.92
2021,12,23,5,0,-2.9,0,0,0,0.5,24.09
2021,12,23,6,0,-2.8,0,0,0,0.6,24.2
2021,12,23,7,0,-3.3,0,0,0,0.9,24.49
2021,12,23,8,0,-3.9,6,50,11,0.9,24.05
2021,12,23,9,0,-3.9,24,331,54,1,60.54
2021,12,23,10,0,-3.7,31,470,86,1.2,146.81
2021,12,23,11,0,-3.7,34,122,48,1.3,156.28
2021,12,23,12,0,-4.2,26,405,65,1.2,121.43
2021,12,23,13,0,-5.2,12,91,20,1,29.1
2021,12,23,14,0,-6.1,0,0,0,1.1,24.58
2021,12,23,15,0,-6.6,0,0,0,1.1,24.51
2021,12,23,16,0,-6.8,0,0,0,1.1,24.58
2021,12,23,17,0,-6.9,0,0,0,1.2,24.37
2021,12,23,18,0,-6.8,0,0,0,1.3,25.07
2021,12,23,19,0,-6.4,0,0,0,1.3,24.4
2021,12,23,20,0,-6,0,0,0,1.5,24.34
2021,12,23,21,0,-5.6,0,0,0,2.1,24.29
2021,12,23,22,0,-5.2,0,0,0,2.9,24.26
2021,12,23,23,0,-4.6,0,0,0,4.2,24.71
2021,12,24,0,0,-4.1,0,0,0,5,24.83
2021,12,24,1,0,-4.5,0,0,0,5.1,24.62
2021,12,24,2,0,-5.4,0,0,0,4.7,24.48
2021,12,24,3,0,-6.3,0,0,0,4.1,24.45
2021,12,24,4,0,-7.3,0,0,0,4,24.22
2021,12,24,5,0,-8.4,0,0,0,3.9,24.55
2021,12,24,6,0,-9.1,0,0,0,3.6,24.86
2021,12,24,7,0,-9.2,0,0,0,3.4,25.03
2021,12,24,8,0,-9.1,6,66,12,3.5,77.48
2021,12,24,9,0,-8.6,21,415,59,3.7,178.24
2021,12,24,10,0,-7.9,29,562,93,4,322.47
2021,12,24,11,0,-7.6,31,552,96,4.3,666.94
2021,12,24,12,0,-7.8,26,433,68,4,589.35
2021,12,24,13,0,-8,12,109,21,3.6,253.76
2021,12,24,14,0,-7.9,0,0,0,3.3,56.1
2021,12,24,15,0,-8.2,0,0,0,2.5,24.9
2021,12,24,16,0,-8.4,0,0,0,2.1,24.69
2021,12,24,17,0,-7.9,0,0,0,1.8,24.81
2021,12,24,18,0,-7.9,0,0,0,1.7,24.46
2021,12,24,19,0,-8,0,0,0,2,24.65
2021,12,24,20,0,-8.3,0,0,0,2,24.56
2021,12,24,21,0,-9.2,0,0,0,1.6,25.01
2021,12,24,22,0,-9.7,0,0,0,1.4,24.45
2021,12,24,23,0,-10,0,0,0,1.4,24.52
2021,12,25,0,0,-10.2,0,0,0,1.3,24.52
2021,12,25,1,0,-10.1,0,0,0,1.4,24.82
2021,12,25,2,0,-9.9,0,0,0,1.6,25.1
2021,12,25,3,0,-9.3,0,0,0,1.8,24.94
2021,12,25,4,0,-8.5,0,0,0,2.1,25.29
2021,12,25,5,0,-8.1,0,0,0,2.4,25.37
2021,12,25,6,0,-8.1,0,0,0,2.4,25.35
2021,12,25,7,0,-7.5,0,0,0,2.5,26.34
2021,12,25,8,0,-7,7,35,10,2.7,149.69
2021,12,25,9,0,-6.2,26,290,52,2.9,235.75
2021,12,25,10,0,-4.9,33,452,85,3.2,428.43
2021,12,25,11,0,-3.9,33,489,91,3.6,1133.21
2021,12,25,12,0,-3.5,27,417,67,3.7,906.74
2021,12,25,13,0,-4.1,12,117,22,3.4,359.03
2021,12,25,14,0,-4.8,0,0,0,3.2,88.14
2021,12,25,15,0,-5.2,0,0,0,2.9,24.68
2021,12,25,16,0,-5.6,0,0,0,2.7,24.69
2021,12,25,17,0,-5.6,0,0,0,2.7,24.54
2021,12,25,18,0,-5.6,0,0,0,2.7,24.35
2021,12,25,19,0,-6,0,0,0,2.3,24.94
2021,12,25,20,0,-6.5,0,0,0,2,24.68
2021,12,25,21,0,-6.8,0,0,0,1.9,24.48
2021,12,25,22,0,-6.9,0,0,0,1.8,24.05
2021,12,25,23,0,-7.2,0,0,0,1.7,24.1
2021,12,26,0,0,-7.5,0,0,0,1.7,23.96
2021,12,26,1,0,-7.8,0,0,0,1.6,24.6
2021,12,26,2,0,-8.1,0,0,0,1.5,24.26
2021,12,26,3,0,-8.2,0,0,0,1.4,24.08
2021,12,26,4,0,-8.3,0,0,0,1.4,23.91
2021,12,26,5,0,-8.4,0,0,0,1.4,23.58
2021,12,26,6,0,-8.5,0,0,0,1.4,23.73
2021,12,26,7,0,-8.6,0,0,0,1.4,37.63
2021,12,26,8,0,-8.4,6,52,11,1.4,252.21
2021,12,26,9,0,-7.5,23,353,55,1.2,615.41
2021,12,26,10,0,-6.4,30,503,88,1.1,1148.43
2021,12,26,11,0,-5.8,30,521,93,1.1,2994.74
2021,12,26,12,0,-6.1,25,438,68,1.1,1824.87
2021,12,26,13,0,-7.1,12,127,23,1.1,599.76
2021,12,26,14,0,-7.7,0,0,0,1.2,162
2021,12,26,15,0,-7.5,0,0,0,1.4,24.2
2021,12,26,16,0,-6.8,0,0,0,1.6,23.92
2021,12,26,17,0,-6,0,0,0,1.8,23.74
2021,12,26,18,0,-5.6,0,0,0,1.9,23.67
2021,12,26,19,0,-5.6,0,0,0,1.9,23.85
2021,12,26,20,0,-5.6,0,0,0,1.8,23.49
2021,12,26,21,0,-6.1,0,0,0,1.4,23.96
2021,12,26,22,0,-6.9,0,0,0,1.2,24.28
2021,12,26,23,0,-7.3,0,0,0,1.1,23.78
2021,12,27,0,0,-7.6,0,0,0,0.9,23.88
2021,12,27,1,0,-8,0,0,0,0.7,24.1
2021,12,27,2,0,-8.3,0,0,0,0.6,24.02
2021,12,27,3,0,-8.4,0,0,0,0.6,23.88
2021,12,27,4,0,-8.6,0,0,0,0.5,23.93
2021,12,27,5,0,-8.7,0,0,0,0.3,23.94
2021,12,27,6,0,-8.9,0,0,0,0.3,24.2
2021,12,27,7,0,-8.9,0,0,0,0.4,24.76
2021,12,27,8,0,-7.9,6,50,10,0.5,167.89
2021,12,27,9,0,-6,24,337,54,0.7,346.94
2021,12,27,10,0,-5,32,477,87,0.9,528.65
2021,12,27,11,0,-5.2,30,322,70,0.9,638.8
2021,12,27,12,0,-5.8,36,0,36,0.7,363.96
2021,12,27,13,0,-6.8,11,0,11,0.8,286.34
2021,12,27,14,0,-7.6,0,0,0,0.8,54.67
2021,12,27,15,0,-8,0,0,0,0.9,24.17
2021,12,27,16,0,-8.1,0,0,0,0.9,24.21
2021,12,27,17,0,-8.1,0,0,0,0.9,24.21
2021,12,27,18,0,-8.1,0,0,0,1,24.51
2021,12,27,19,0,-8,0,0,0,1.1,24.47
2021,12,27,20,0,-7.9,0,0,0,1.3,24.07
2021,12,27,21,0,-7.9,0,0,0,1.5,23.83
2021,12,27,22,0,-7.8,0,0,0,1.5,23.87
2021,12,27,23,0,-7.4,0,0,0,1.6,24.01
2021,12,28,0,0,-6.6,0,0,0,2,24.24
2021,12,28,1,0,-5.7,0,0,0,2.2,24.13
2021,12,28,2,0,-5.3,0,0,0,2.4,24.03
2021,12,28,3,0,-5.1,0,0,0,2.6,24.07
2021,12,28,4,0,-4.8,0,0,0,2.5,23.97
2021,12,28,5,0,-4.5,0,0,0,2.7,23.83
2021,12,28,6,0,-4.3,0,0,0,2.9,24.4
2021,12,28,7,0,-4.1,0,0,0,2.6,24.25
2021,12,28,8,0,-3.7,1,0,1,2.4,24.28
2021,12,28,9,0,-3.3,16,0,16,2.1,23.63
2021,12,28,10,0,-3,28,0,28,1.7,23.45
2021,12,28,11,0,-2.6,31,0,31,1.4,33.35
2021,12,28,12,0,-2.5,22,0,22,1.3,27.28
2021,12,28,13,0,-2.6,5,0,5,1.1,24.3
2021,12,28,14,0,-3,0,0,0,0.9,24.53
2021,12,28,15,0,-3.3,0,0,0,0.8,24.84
2021,12,28,16,0,-3.3,0,0,0,1,24.75
2021,12,28,17,0,-3.4,0,0,0,1.1,24.92
2021,12,28,18,0,-3.6,0,0,0,1.2,24.99
2021,12,28,19,0,-4.1,0,0,0,1.3,24.74
2021,12,28,20,0,-5,0,0,0,1.5,23.77
2021,12,28,21,0,-5.6,0,0,0,1.5,23.93
2021,12,28,22,0,-5.5,0,0,0,1.4,24.16
2021,12,28,23,0,-4.9,0,0,0,1.3,24.03
2021,12,29,0,0,-4.3,0,0,0,1.3,23.99
2021,12,29,1,0,-4.2,0,0,0,1.3,24.16
2021,12,29,2,0,-4.2,0,0,0,1.3,24.27
2021,12,29,3,0,-4.3,0,0,0,1.2,24.07
2021,12,29,4,0,-4.7,0,0,0,1,24.06
2021,12,29,5,0,-5.6,0,0,0,1,23.87
2021,12,29,6,0,-6.4,0,0,0,1.1,24.11
2021,12,29,7,0,-6.8,0,0,0,1,24.11
2021,12,29,8,0,-6.9,2,0,2,0.9,24.32
2021,12,29,9,0,-6.3,12,0,12,0.9,24.32
2021,12,29,10,0,-5.5,37,90,48,0.8,28.94
2021,12,29,11,0,-5.2,42,304,79,0.8,40.56
2021,12,29,12,0,-5.7,34,239,58,0.7,28.7
2021,12,29,13,0,-7.1,15,63,20,0.4,23.92
2021,12,29,14,0,-8.5,0,0,0,0.3,23.89
2021,12,29,15,0,-9.1,0,0,0,0.5,23.46
2021,12,29,16,0,-8.7,0,0,0,0.5,23.46
2021,12,29,17,0,-7.7,0,0,0,0.2,23.95
2021,12,29,18,0,-6.2,0,0,0,0.1,23.89
2021,12,29,19,0,-5,0,0,0,0.5,24.33
2021,12,29,20,0,-4.5,0,0,0,0.5,24.39
2021,12,29,21,0,-4.2,0,0,0,0.7,24.37
2021,12,29,22,0,-4,0,0,0,1,23.98
2021,12,29,23,0,-3.8,0,0,0,1.2,24.09
2021,12,30,0,0,-3.4,0,0,0,1.6,24.07
2021,12,30,1,0,-3,0,0,0,1.7,24.66
2021,12,30,2,0,-2.4,0,0,0,2,24.92
2021,12,30,3,0,-1.7,0,0,0,2.6,24.85
2021,12,30,4,0,-0.8,0,0,0,3,24.39
2021,12,30,5,0,0.1,0,0,0,3.2,24.74
2021,12,30,6,0,0.6,0,0,0,3.4,25.02
2021,12,30,7,0,1,0,0,0,3.7,24.47
2021,12,30,8,0,1.4,2,0,2,3.4,23.87
2021,12,30,9,0,2.4,14,0,14,3.5,23.35
2021,12,30,10,0,3.3,27,0,27,4.4,148.92
2021,12,30,11,0,3.4,26,0,26,4.8,311.37
2021,12,30,12,0,3.8,10,0,10,5.1,416.84
2021,12,30,13,0,4.2,11,0,11,5.4,372.19
2021,12,30,14,0,4.4,0,0,0,5.8,115.72
2021,12,30,15,0,4.5,0,0,0,6,25.2
2021,12,30,16,0,4.6,0,0,0,6.2,25.25
2021,12,30,17,0,4.6,0,0,0,5.8,24.73
2021,12,30,18,0,4.4,0,0,0,5.2,24.8
2021,12,30,19,0,4,0,0,0,4.7,24.79
2021,12,30,20,0,3.1,0,0,0,3.8,24.93
2021,12,30,21,0,2.6,0,0,0,3.4,25.18
2021,12,30,22,0,2.3,0,0,0,2.8,25.06
2021,12,30,23,0,1.1,0,0,0,1.9,25.27
2021,12,31,0,0,-0.1,0,0,0,1.3,25.37
2021,12,31,1,0,-0.3,0,0,0,1,25.11
2021,12,31,2,0,-0.4,0,0,0,0.7,25.33
2021,12,31,3,0,-0.9,0,0,0,0.4,24.93
2021,12,31,4,0,-0.9,0,0,0,0.5,24.9
2021,12,31,5,0,-0.5,0,0,0,0.8,24.9
2021,12,31,6,0,0.4,0,0,0,1.3,24.98
2021,12,31,7,0,1,0,0,0,1.4,25.5
2021,12,31,8,0,1.1,3,0,3,1.3,184.27
2021,12,31,9,0,1.3,27,47,32,1.4,400.31
2021,12,31,10,0,1.5,31,468,86,1.6,899.89
2021,12,31,11,0,1.4,32,491,93,1.6,1508.59
2021,12,31,12,0,0.8,27,425,70,1.1,2121.31
2021,12,31,13,0,-0.3,13,148,26,0.9,626.24
2021,12,31,14,0,-0.9,0,1,0,1.2,119.11
2021,12,31,15,0,-0.9,0,0,0,1.3,25.01
2021,12,31,16,0,-1.4,0,0,0,0.9,24.65
2021,12,31,17,0,-2.5,0,0,0,1,24.4
2021,12,31,18,0,-3.3,0,0,0,1.2,24.3
2021,12,31,19,0,-3.7,0,0,0,1.3,24.14
2021,12,31,20,0,-4.1,0,0,0,1.5,23.97
2021,12,31,21,0,-4.1,0,0,0,1.8,23.86
2021,12,31,22,0,-4,0,0,0,1.9,23.98
2021,12,31,23,0,-4.3,0,0,0,1.7,24.09
2022,1,1,0,0,-4.4,0,0,0,1.5,23.96
2022,1,1,1,0,-4.3,0,0,0,1.7,24.09
2022,1,1,2,0,-4.7,0,0,0,1.9,24.39
2022,1,1,3,0,-5.1,0,0,0,1.9,24.46
2022,1,1,4,0,-5.4,0,0,0,1.7,24.29
2022,1,1,5,0,-5.7,0,0,0,1.4,24.28
2022,1,1,6,0,-6,0,0,0,1.2,24.13
2022,1,1,7,0,-6.4,0,0,0,1.1,70.45
2022,1,1,8,0,-6.5,5,0,5,1,304.39
2022,1,1,9,0,-5.6,22,351,55,1.2,907.2
2022,1,1,10,0,-4.5,37,428,87,1.6,1219.13
2022,1,1,11,0,-4.1,60,63,68,1.5,704.58
2022,1,1,12,0,-4,32,0,32,1.2,362.67
2022,1,1,13,0,-4.1,6,0,6,1.5,218.01
2022,1,1,14,0,-3.9,0,0,0,1.9,30.3
2022,1,1,15,0,-3.4,0,0,0,2.3,24.34
2022,1,1,16,0,-2.9,0,0,0,2.7,24.62
2022,1,1,17,0,-2.4,0,0,0,3.5,24.41
2022,1,1,18,0,-2,0,0,0,4.3,24.42
2022,1,1,19,0,-1.4,0,0,0,4.5,24.43
2022,1,1,20,0,-1,0,0,0,4.6,24.18
2022,1,1,21,0,-0.5,0,0,0,4.8,23.83
2022,1,1,22,0,0,0,0,0,4.2,24.3
2022,1,1,23,0,0.2,0,0,0,3,24.4
2022,1,2,0,0,0.2,0,0,0,1.8,24.29
2022,1,2,1,0,0.1,0,0,0,1.3,24.36
2022,1,2,2,0,0.4,0,0,0,1.2,24.4
2022,1,2,3,0,1.6,0,0,0,1.7,24.48
2022,1,2,4,0,2.9,0,0,0,2.7,24.67
2022,1,2,5,0,3.5,0,0,0,3.5,24.73
2022,1,2,6,0,3.8,0,0,0,4,24.75
2022,1,2,7,0,4.1,0,0,0,4.2,24.63
2022,1,2,8,0,4.4,2,0,2,4.2,118.65
2022,1,2,9,0,4.7,17,0,17,4.4,233.58
2022,1,2,10,0,4.7,23,0,23,4.3,417.22
2022,1,2,11,0,4.6,31,0,31,3.8,438.23
2022,1,2,12,0,4.5,20,0,20,3.9,368.35
2022,1,2,13,0,4.2,7,0,7,3.8,207.01
2022,1,2,14,0,4,0,0,0,3.3,28.22
2022,1,2,15,0,3.8,0,0,0,3.1,25.54
2022,1,2,16,0,3.6,0,0,0,2.9,25.57
2022,1,2,17,0,3.5,0,0,0,2.9,25.45
2022,1,2,18,0,3.6,0,0,0,3.4,25.73
2022,1,2,19,0,3.5,0,0,0,3.7,25.85
2022,1,2,20,0,3,0,0,0,3.5,26.02
2022,1,2,21,0,2.5,0,0,0,3.3,25.95
2022,1,2,22,0,2.4,0,0,0,3.4,25.9
2022,1,2,23,0,2.3,0,0,0,3.6,25.82
2022,1,3,0,0,2.3,0,0,0,3.7,25.77
2022,1,3,1,0,2.2,0,0,0,3.9,25.52
2022,1,3,2,0,2.6,0,0,0,4.3,25.59
2022,1,3,3,0,3.2,0,0,0,4.3,25.23
2022,1,3,4,0,3,0,0,0,3.9,25.77
2022,1,3,5,0,2.6,0,0,0,3.8,25.27
2022,1,3,6,0,2.5,0,0,0,3.7,25.77
2022,1,3,7,0,2.4,0,0,0,3.2,26.71
2022,1,3,8,0,2.9,6,23,8,3.5,244.86
2022,1,3,9,0,3.7,28,245,50,4,459.68
2022,1,3,10,0,4.2,51,6,52,4.2,826.53
2022,1,3,11,0,4.4,41,0,41,4.5,587.35
2022,1,3,12,0,4.3,15,0,15,4.4,541.85
2022,1,3,13,0,4.3,9,0,9,4.2,437.03
2022,1,3,14,0,4.5,0,0,0,4.3,86.52
2022,1,3,15,0,4.5,0,0,0,4.5,26.55
2022,1,3,16,0,4.5,0,0,0,4.9,26.6
2022,1,3,17,0,4.5,0,0,0,5.3,26.5
2022,1,3,18,0,4.4,0,0,0,5.4,26.74
2022,1,3,19,0,3.9,0,0,0,5,26.97
2022,1,3,20,0,3.5,0,0,0,5.1,26.77
2022,1,3,21,0,2.5,0,0,0,5.3,26.31
2022,1,3,22,0,1.1,0,0,0,5,26.62
2022,1,3,23,0,-0.1,0,0,0,4.9,26.33
2022,1,4,0,0,-1,0,0,0,4.8,26.31
2022,1,4,1,0,-1.4,0,0,0,5,26.15
2022,1,4,2,0,-1.1,0,0,0,5.3,25.73
2022,1,4,3,0,-0.6,0,0,0,5.5,25.37
2022,1,4,4,0,-0.2,0,0,0,5.6,25.44
2022,1,4,5,0,0.2,0,0,0,5.5,24.94
2022,1,4,6,0,0.5,0,0,0,5.4,25.18
2022,1,4,7,0,0.9,0,0,0,5.4,42.21
2022,1,4,8,0,1.5,8,18,9,5.6,197.81
2022,1,4,9,0,2.1,27,32,31,5.7,397.58
2022,1,4,10,0,2.4,30,85,40,5.5,1035.81
2022,1,4,11,0,2.3,24,0,24,5.2,431.91
2022,1,4,12,0,2.1,38,3,39,4.9,691.69
2022,1,4,13,0,1.7,18,0,18,4.6,337.64
2022,1,4,14,0,0.9,1,1,1,4,128.43
2022,1,4,15,0,0.1,0,0,0,3.3,25.57
2022,1,4,16,0,-0.5,0,0,0,2.9,25.22
2022,1,4,17,0,-0.8,0,0,0,2.8,25.31
2022,1,4,18,0,-1.1,0,0,0,2.8,25.09
2022,1,4,19,0,-1.4,0,0,0,2.4,25.44
2022,1,4,20,0,-1.7,0,0,0,1.9,25.32
2022,1,4,21,0,-2,0,0,0,1.7,25.08
2022,1,4,22,0,-2.2,0,0,0,1.2,24.68
2022,1,4,23,0,-2.2,0,0,0,1,24.66
2022,1,5,0,0,-2.1,0,0,0,1.1,25.1
2022,1,5,1,0,-2.1,0,0,0,1,24.73
2022,1,5,2,0,-2.1,0,0,0,0.9,24.71
2022,1,5,3,0,-1.9,0,0,0,1.2,24.37
2022,1,5,4,0,-1.8,0,0,0,1.7,24.7
2022,1,5,5,0,-1.4,0,0,0,2.3,24.64
2022,1,5,6,0,-1.7,0,0,0,2.6,24.94
2022,1,5,7,0,-2.7,0,0,0,2.9,25.15
2022,1,5,8,0,-3.2,7,0,7,3.4,189.38
2022,1,5,9,0,-3.2,30,0,30,3.7,640.19
2022,1,5,10,0,-3,37,0,37,4,1118.81
2022,1,5,11,0,-3.1,39,180,62,4,1282.84
2022,1,5,12,0,-3.2,29,465,79,3.8,2791.5
2022,1,5,13,0,-3.3,16,203,34,3.6,664.5
2022,1,5,14,0,-3.4,1,4,1,3.4,159.86
2022,1,5,15,0,-3.2,0,0,0,3.2,25.72
2022,1,5,16,0,-2.6,0,0,0,3.7,25.23
2022,1,5,17,0,-2.1,0,0,0,4.2,25.28
2022,1,5,18,0,-2.1,0,0,0,4.9,24.89
2022,1,5,19,0,-2.2,0,0,0,5.4,25.52
2022,1,5,20,0,-2.5,0,0,0,5,25.65
2022,1,5,21,0,-2.8,0,0,0,4.4,25.58
2022,1,5,22,0,-2.9,0,0,0,3.9,25.59
2022,1,5,23,0,-2.9,0,0,0,3.6,25.61
2022,1,6,0,0,-2.9,0,0,0,3.5,25.46
2022,1,6,1,0,-3,0,0,0,3.4,25.32
2022,1,6,2,0,-3.4,0,0,0,2.7,25.37
2022,1,6,3,0,-4,0,0,0,2,25.09
2022,1,6,4,0,-4.6,0,0,0,1.7,24.67
2022,1,6,5,0,-4.8,0,0,0,1.7,24.52
2022,1,6,6,0,-4.3,0,0,0,2,24.44
2022,1,6,7,0,-3.8,0,0,0,2.3,49.29
2022,1,6,8,0,-4.2,7,70,13,1.8,286.18
2022,1,6,9,0,-4.2,24,409,63,1.4,589.93
2022,1,6,10,0,-3.5,31,550,101,1.2,2160.3
2022,1,6,11,0,-3.1,32,571,109,1.1,5450.83
2022,1,6,12,0,-3.3,28,512,85,0.9,3231.02
2022,1,6,13,0,-4.1,18,148,31,1.1,709.02
2022,1,6,14,0,-4.9,0,0,0,1.1,173.31
2022,1,6,15,0,-5.3,0,0,0,1.1,24.8
2022,1,6,16,0,-5.5,0,0,0,1,24.4
2022,1,6,17,0,-5.6,0,0,0,1,24.33
2022,1,6,18,0,-5.7,0,0,0,1.1,24.45
2022,1,6,19,0,-5.8,0,0,0,1,24.34
2022,1,6,20,0,-5.9,0,0,0,0.8,24.17
2022,1,6,21,0,-5.6,0,0,0,0.8,24.44
2022,1,6,22,0,-5.3,0,0,0,1.1,24.45
2022,1,6,23,0,-5.9,0,0,0,1.2,24.72
2022,1,7,0,0,-6.8,0,0,0,1.2,24.13
2022,1,7,1,0,-7,0,0,0,1.1,23.95
2022,1,7,2,0,-6.3,0,0,0,1.1,24.01
2022,1,7,3,0,-5.3,0,0,0,1.2,23.84
2022,1,7,4,0,-4.9,0,0,0,1.3,23.85
2022,1,7,5,0,-4.5,0,0,0,1.6,24.26
2022,1,7,6,0,-3.7,0,0,0,2.1,24.04
2022,1,7,7,0,-2.9,0,0,0,2.9,24.23
2022,1,7,8,0,-2.5,2,0,2,3.5,27
2022,1,7,9,0,-2.1,19,0,19,3.8,121.61
2022,1,7,10,0,-1.6,23,0,23,4,163.48
2022,1,7,11,0,-1.3,27,0,27,4.1,196.79
2022,1,7,12,0,-1.2,28,0,28,4.1,134.04
